Date,Volume,PctChange,Lag1,Lag2,Lag3,Lag4,Lag5,Direction
1980-12-04,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-05,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-08,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-09,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-10,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-11,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-12,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-15,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-16,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-17,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-18,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-19,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-22,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-23,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-24,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-26,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-29,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-30,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1980-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-02,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-05,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-06,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-07,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-08,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-09,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-12,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-13,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-14,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-15,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-16,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-19,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-20,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-21,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-22,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-23,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-26,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-27,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-28,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-29,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
1981-01-30,0,0.0,0.0,0.0,0.0,0.0,0.0,Zero
